호선,통행일자,역명,구분,합계
1,2022-02-06,계산,승차,5089
1,2022-02-07,계산,승차,8828
1,2022-02-08,계산,승차,8919
1,2022-02-09,계산,승차,8837
1,2022-02-10,계산,승차,8921
1,2022-02-11,계산,승차,8833
1,2022-02-12,계산,승차,7126
1,2022-02-13,계산,승차,5872
1,2022-02-14,계산,승차,8756
1,2022-02-15,계산,승차,8563
1,2022-02-16,계산,승차,8394
1,2022-02-17,계산,승차,8266
1,2022-02-18,계산,승차,8684
1,2022-02-19,계산,승차,7353
1,2022-02-20,계산,승차,5259
1,2022-02-21,계산,승차,8519
1,2022-02-22,계산,승차,8415
1,2022-02-23,계산,승차,8453
1,2022-02-24,계산,승차,8548
1,2022-02-25,계산,승차,8754
1,2022-02-26,계산,승차,6942
1,2022-02-27,계산,승차,5728
1,2022-02-28,계산,승차,8401
1,2022-03-01,계산,승차,5391
1,2022-03-02,계산,승차,9059
1,2022-03-03,계산,승차,8946
1,2022-03-04,계산,승차,8949
1,2022-03-05,계산,승차,7158
1,2022-03-06,계산,승차,5601
1,2022-03-07,계산,승차,8891
1,2022-03-08,계산,승차,9473
1,2022-03-09,계산,승차,6134
1,2022-03-10,계산,승차,8881
1,2022-03-11,계산,승차,9048
1,2022-03-12,계산,승차,7388
1,2022-03-13,계산,승차,4221
1,2022-03-14,계산,승차,8942
1,2022-03-15,계산,승차,9612
1,2022-03-16,계산,승차,9391
1,2022-03-17,계산,승차,9211
1,2022-03-18,계산,승차,9268
1,2022-03-19,계산,승차,5947
1,2022-03-20,계산,승차,5708
1,2022-03-21,계산,승차,9540
1,2022-03-22,계산,승차,9575
1,2022-03-23,계산,승차,9328
1,2022-03-24,계산,승차,9385
1,2022-03-25,계산,승차,9447
1,2022-03-26,계산,승차,6527
1,2022-03-27,계산,승차,6332
1,2022-03-28,계산,승차,9858
1,2022-03-29,계산,승차,9841
1,2022-03-30,계산,승차,9433
1,2022-03-31,계산,승차,9787
1,2022-04-01,계산,승차,10026
1,2022-04-02,계산,승차,8108
1,2022-04-03,계산,승차,6267
1,2022-04-04,계산,승차,10038
1,2022-04-05,계산,승차,10285
1,2022-04-06,계산,승차,10219
1,2022-04-07,계산,승차,10230
1,2022-04-08,계산,승차,10641
1,2022-04-09,계산,승차,8558
1,2022-04-10,계산,승차,7031
1,2022-04-11,계산,승차,10452
1,2022-04-12,계산,승차,10402
1,2022-04-13,계산,승차,9871
1,2022-04-14,계산,승차,10288
1,2022-04-15,계산,승차,10833
1,2022-04-16,계산,승차,9063
1,2022-04-17,계산,승차,6745
1,2022-04-18,계산,승차,10506
1,2022-04-19,계산,승차,10593
1,2022-04-20,계산,승차,10784
1,2022-04-21,계산,승차,10801
1,2022-04-22,계산,승차,10688
1,2022-04-23,계산,승차,9147
1,2022-04-24,계산,승차,6936
1,2022-04-25,계산,승차,11039
1,2022-04-26,계산,승차,11282
1,2022-04-27,계산,승차,10830
1,2022-04-28,계산,승차,10921
1,2022-04-29,계산,승차,10890
1,2022-04-30,계산,승차,9438
1,2022-05-01,계산,승차,7212
1,2022-05-02,계산,승차,11413
1,2022-05-03,계산,승차,11312
1,2022-05-04,계산,승차,11811
1,2022-05-05,계산,승차,7761
1,2022-05-06,계산,승차,10076
1,2022-05-07,계산,승차,8443
1,2022-05-08,계산,승차,6991
1,2022-05-09,계산,승차,11646
1,2022-05-10,계산,승차,11733
1,2022-05-11,계산,승차,11503
1,2022-05-12,계산,승차,11739
1,2022-05-13,계산,승차,12362
1,2022-05-14,계산,승차,10675
1,2022-05-15,계산,승차,7690
1,2022-05-16,계산,승차,11805
1,2022-05-17,계산,승차,11587
1,2022-05-18,계산,승차,11182
1,2022-05-19,계산,승차,11724
1,2022-05-20,계산,승차,11699
1,2022-05-21,계산,승차,10295
1,2022-05-22,계산,승차,7560
1,2022-05-23,계산,승차,11626
1,2022-05-24,계산,승차,11832
1,2022-05-25,계산,승차,11678
1,2022-05-26,계산,승차,11888
1,2022-05-27,계산,승차,11908
1,2022-05-28,계산,승차,9934
1,2022-05-29,계산,승차,7430
1,2022-05-30,계산,승차,11614
1,2022-05-31,계산,승차,12391
1,2022-06-01,계산,승차,7987
1,2022-06-02,계산,승차,11372
1,2022-06-03,계산,승차,11522
1,2022-06-04,계산,승차,8836
1,2022-06-05,계산,승차,6635
1,2022-06-06,계산,승차,6269
1,2022-06-07,계산,승차,11667
1,2022-06-08,계산,승차,11777
1,2022-06-09,계산,승차,11398
1,2022-06-10,계산,승차,11554
1,2022-06-11,계산,승차,9374
1,2022-06-12,계산,승차,7227
1,2022-06-13,계산,승차,11244
1,2022-06-14,계산,승차,11617
1,2022-06-15,계산,승차,10951
1,2022-06-16,계산,승차,11478
1,2022-06-17,계산,승차,11504
1,2022-06-18,계산,승차,9949
1,2022-06-19,계산,승차,6790
1,2022-06-20,계산,승차,10773
1,2022-06-21,계산,승차,10686
1,2022-06-22,계산,승차,10838
1,2022-06-23,계산,승차,9541
1,2022-06-24,계산,승차,10348
1,2022-06-25,계산,승차,9047
1,2022-06-26,계산,승차,6301
1,2022-06-27,계산,승차,9829
1,2022-06-28,계산,승차,9683
1,2022-06-29,계산,승차,9598
1,2022-06-30,계산,승차,9207
1,2022-01-01,경인교대입구,승차,2681
1,2022-01-02,경인교대입구,승차,3034
1,2022-01-03,경인교대입구,승차,5086
1,2022-01-04,경인교대입구,승차,5033
1,2022-01-05,경인교대입구,승차,5094
1,2022-01-06,경인교대입구,승차,5187
1,2022-01-07,경인교대입구,승차,5254
1,2022-01-08,경인교대입구,승차,3831
1,2022-01-09,경인교대입구,승차,3050
1,2022-01-10,경인교대입구,승차,5095
1,2022-01-11,경인교대입구,승차,4980
1,2022-01-12,경인교대입구,승차,4950
1,2022-01-13,경인교대입구,승차,4943
1,2022-01-14,경인교대입구,승차,5009
1,2022-01-15,경인교대입구,승차,4049
1,2022-01-16,경인교대입구,승차,3092
1,2022-01-17,경인교대입구,승차,5048
1,2022-01-18,경인교대입구,승차,5075
1,2022-01-19,경인교대입구,승차,5211
1,2022-01-20,경인교대입구,승차,5207
1,2022-01-21,경인교대입구,승차,5355
1,2022-01-22,경인교대입구,승차,4139
1,2022-01-23,경인교대입구,승차,3243
1,2022-01-24,경인교대입구,승차,5072
1,2022-01-25,경인교대입구,승차,5100
1,2022-01-26,경인교대입구,승차,5114
1,2022-01-27,경인교대입구,승차,5181
1,2022-01-28,경인교대입구,승차,5178
1,2022-01-29,경인교대입구,승차,3608
1,2022-01-30,경인교대입구,승차,2758
1,2022-01-31,경인교대입구,승차,2284
1,2022-02-01,경인교대입구,승차,2174
1,2022-02-02,경인교대입구,승차,2439
1,2022-02-03,경인교대입구,승차,4693
1,2022-02-04,경인교대입구,승차,4845
1,2022-02-05,경인교대입구,승차,3423
1,2022-02-06,경인교대입구,승차,2701
1,2022-02-07,경인교대입구,승차,4715
1,2022-02-08,경인교대입구,승차,4923
1,2022-02-09,경인교대입구,승차,4857
1,2022-02-10,경인교대입구,승차,4937
1,2022-02-11,경인교대입구,승차,5097
1,2022-02-12,경인교대입구,승차,3951
1,2022-02-13,경인교대입구,승차,2915
1,2022-02-14,경인교대입구,승차,4777
1,2022-02-15,경인교대입구,승차,4799
1,2022-02-16,경인교대입구,승차,4666
1,2022-02-17,경인교대입구,승차,4605
1,2022-02-18,경인교대입구,승차,4922
1,2022-02-19,경인교대입구,승차,3810
1,2022-02-20,경인교대입구,승차,2746
1,2022-02-21,경인교대입구,승차,4664
1,2022-02-22,경인교대입구,승차,4657
1,2022-02-23,경인교대입구,승차,4500
1,2022-02-24,경인교대입구,승차,4723
1,2022-02-25,경인교대입구,승차,4847
1,2022-02-26,경인교대입구,승차,3731
1,2022-02-27,경인교대입구,승차,2884
1,2022-02-28,경인교대입구,승차,4758
1,2022-03-01,경인교대입구,승차,2980
1,2022-03-02,경인교대입구,승차,4770
1,2022-03-03,경인교대입구,승차,4815
1,2022-03-04,경인교대입구,승차,4879
1,2022-03-05,경인교대입구,승차,3692
1,2022-03-06,경인교대입구,승차,2823
1,2022-03-07,경인교대입구,승차,4680
1,2022-03-08,경인교대입구,승차,4935
1,2022-03-09,경인교대입구,승차,3278
1,2022-03-10,경인교대입구,승차,4764
1,2022-03-11,경인교대입구,승차,5015
1,2022-03-12,경인교대입구,승차,3875
1,2022-03-13,경인교대입구,승차,2534
1,2022-03-14,경인교대입구,승차,4652
1,2022-03-15,경인교대입구,승차,4949
1,2022-03-16,경인교대입구,승차,4830
1,2022-03-17,경인교대입구,승차,4806
1,2022-03-18,경인교대입구,승차,4946
1,2022-03-19,경인교대입구,승차,3408
1,2022-03-20,경인교대입구,승차,2936
1,2022-03-21,경인교대입구,승차,4698
1,2022-03-22,경인교대입구,승차,4845
1,2022-03-23,경인교대입구,승차,4826
1,2022-03-24,경인교대입구,승차,4969
1,2022-03-25,경인교대입구,승차,5157
1,2022-03-26,경인교대입구,승차,3707
1,2022-03-27,경인교대입구,승차,2997
1,2022-03-28,경인교대입구,승차,4979
1,2022-03-29,경인교대입구,승차,5027
1,2022-03-30,경인교대입구,승차,4997
1,2022-03-31,경인교대입구,승차,5076
1,2022-04-01,경인교대입구,승차,5399
1,2022-04-02,경인교대입구,승차,4136
1,2022-04-03,경인교대입구,승차,3220
1,2022-04-04,경인교대입구,승차,5359
1,2022-04-05,경인교대입구,승차,5359
1,2022-04-06,경인교대입구,승차,5479
1,2022-04-07,경인교대입구,승차,5691
1,2022-04-08,경인교대입구,승차,5623
1,2022-04-09,경인교대입구,승차,4260
1,2022-04-10,경인교대입구,승차,3337
1,2022-04-11,경인교대입구,승차,5600
1,2022-04-12,경인교대입구,승차,5476
1,2022-04-13,경인교대입구,승차,5376
1,2022-04-14,경인교대입구,승차,5677
1,2022-04-15,경인교대입구,승차,5767
1,2022-04-16,경인교대입구,승차,4432
1,2022-04-17,경인교대입구,승차,3512
1,2022-04-18,경인교대입구,승차,5383
1,2022-04-19,경인교대입구,승차,5400
1,2022-04-20,경인교대입구,승차,5543
1,2022-04-21,경인교대입구,승차,5607
1,2022-04-22,경인교대입구,승차,5582
1,2022-04-23,경인교대입구,승차,4582
1,2022-04-24,경인교대입구,승차,3490
1,2022-04-25,경인교대입구,승차,5751
1,2022-04-26,경인교대입구,승차,5760
1,2022-04-27,경인교대입구,승차,5920
1,2022-04-28,경인교대입구,승차,5995
1,2022-04-29,경인교대입구,승차,6006
1,2022-04-30,경인교대입구,승차,4599
1,2022-05-01,경인교대입구,승차,3697
1,2022-05-02,경인교대입구,승차,6025
1,2022-05-03,경인교대입구,승차,5945
1,2022-05-04,경인교대입구,승차,6395
1,2022-05-05,경인교대입구,승차,4150
1,2022-05-06,경인교대입구,승차,5643
1,2022-05-07,경인교대입구,승차,4267
1,2022-05-08,경인교대입구,승차,3632
1,2022-05-09,경인교대입구,승차,5851
1,2022-05-10,경인교대입구,승차,6021
1,2022-05-11,경인교대입구,승차,6061
1,2022-05-12,경인교대입구,승차,6088
1,2022-05-13,경인교대입구,승차,6345
1,2022-05-14,경인교대입구,승차,5019
1,2022-05-15,경인교대입구,승차,3914
1,2022-05-16,경인교대입구,승차,5923
1,2022-05-17,경인교대입구,승차,6125
1,2022-05-18,경인교대입구,승차,5757
1,2022-05-19,경인교대입구,승차,6081
1,2022-05-20,경인교대입구,승차,6186
1,2022-05-21,경인교대입구,승차,4926
1,2022-05-22,경인교대입구,승차,3800
1,2022-05-23,경인교대입구,승차,6009
1,2022-05-24,경인교대입구,승차,6267
1,2022-05-25,경인교대입구,승차,6366
1,2022-05-26,경인교대입구,승차,6363
1,2022-05-27,경인교대입구,승차,6400
1,2022-05-28,경인교대입구,승차,4898
1,2022-05-29,경인교대입구,승차,3747
1,2022-05-30,경인교대입구,승차,5882
1,2022-05-31,경인교대입구,승차,6405
1,2022-06-01,경인교대입구,승차,4109
1,2022-06-02,경인교대입구,승차,6136
1,2022-06-03,경인교대입구,승차,6014
1,2022-06-04,경인교대입구,승차,4464
1,2022-06-05,경인교대입구,승차,3505
1,2022-06-06,경인교대입구,승차,3401
1,2022-06-07,경인교대입구,승차,6089
1,2022-06-08,경인교대입구,승차,6051
1,2022-06-09,경인교대입구,승차,6164
1,2022-06-10,경인교대입구,승차,6029
1,2022-06-11,경인교대입구,승차,4889
1,2022-06-12,경인교대입구,승차,3702
1,2022-06-13,경인교대입구,승차,5924
1,2022-06-14,경인교대입구,승차,6016
1,2022-06-15,경인교대입구,승차,5909
1,2022-06-16,경인교대입구,승차,6168
1,2022-06-17,경인교대입구,승차,6216
1,2022-06-18,경인교대입구,승차,4971
1,2022-06-19,경인교대입구,승차,3645
1,2022-06-20,경인교대입구,승차,5963
1,2022-06-21,경인교대입구,승차,6013
1,2022-06-22,경인교대입구,승차,6060
1,2022-06-23,경인교대입구,승차,5594
1,2022-06-24,경인교대입구,승차,6065
1,2022-06-25,경인교대입구,승차,4799
1,2022-06-26,경인교대입구,승차,3447
1,2022-06-27,경인교대입구,승차,5596
1,2022-06-28,경인교대입구,승차,5498
1,2022-06-29,경인교대입구,승차,5396
1,2022-06-30,경인교대입구,승차,5198
1,2022-01-01,작전,승차,5659
1,2022-01-02,작전,승차,6302
1,2022-01-03,작전,승차,12751
1,2022-01-04,작전,승차,12939
1,2022-01-05,작전,승차,12894
1,2022-01-06,작전,승차,13087
1,2022-01-07,작전,승차,13369
1,2022-01-08,작전,승차,9247
1,2022-01-09,작전,승차,6432
1,2022-01-10,작전,승차,13186
1,2022-01-11,작전,승차,12989
1,2022-01-12,작전,승차,12656
1,2022-01-13,작전,승차,12851
1,2022-01-14,작전,승차,13453
1,2022-01-15,작전,승차,9455
1,2022-01-16,작전,승차,6598
1,2022-01-17,작전,승차,13232
1,2022-01-18,작전,승차,13191
1,2022-01-19,작전,승차,13589
1,2022-01-20,작전,승차,13503
1,2022-01-21,작전,승차,13655
1,2022-01-22,작전,승차,9838
1,2022-01-23,작전,승차,6832
1,2022-01-24,작전,승차,13644
1,2022-01-25,작전,승차,13671
1,2022-01-26,작전,승차,13390
1,2022-01-27,작전,승차,13155
1,2022-01-28,작전,승차,13306
1,2022-01-29,작전,승차,8168
1,2022-01-30,작전,승차,5753
1,2022-01-31,작전,승차,4601
1,2022-02-01,작전,승차,4412
1,2022-02-02,작전,승차,5378
1,2022-02-03,작전,승차,12426
1,2022-02-04,작전,승차,12622
1,2022-02-05,작전,승차,8228
1,2022-02-06,작전,승차,5739
1,2022-02-07,작전,승차,12555
1,2022-02-08,작전,승차,12774
1,2022-02-09,작전,승차,12722
1,2022-02-10,작전,승차,12823
1,2022-02-11,작전,승차,12744
1,2022-02-12,작전,승차,9053
1,2022-02-13,작전,승차,6134
1,2022-02-14,작전,승차,12637
1,2022-02-15,작전,승차,12288
1,2022-02-16,작전,승차,12127
1,2022-02-17,작전,승차,11913
1,2022-02-18,작전,승차,12459
1,2022-02-19,작전,승차,8843
1,2022-02-20,작전,승차,5894
1,2022-02-21,작전,승차,12401
1,2022-02-22,작전,승차,12274
1,2022-02-23,작전,승차,11999
1,2022-02-24,작전,승차,12003
1,2022-02-25,작전,승차,12639
1,2022-02-26,작전,승차,8266
1,2022-02-27,작전,승차,6002
1,2022-02-28,작전,승차,12264
1,2022-03-01,작전,승차,6520
1,2022-03-02,작전,승차,12729
1,2022-03-03,작전,승차,12505
1,2022-03-04,작전,승차,12520
1,2022-03-05,작전,승차,8602
1,2022-03-06,작전,승차,5911
1,2022-03-07,작전,승차,12468
1,2022-03-08,작전,승차,12700
1,2022-03-09,작전,승차,6937
1,2022-03-10,작전,승차,12336
1,2022-03-11,작전,승차,12572
1,2022-03-12,작전,승차,8639
1,2022-03-13,작전,승차,5466
1,2022-03-14,작전,승차,12004
1,2022-03-15,작전,승차,12423
1,2022-03-16,작전,승차,12375
1,2022-03-17,작전,승차,12167
1,2022-03-18,작전,승차,11999
1,2022-03-19,작전,승차,8092
1,2022-03-20,작전,승차,6060
1,2022-03-21,작전,승차,12471
1,2022-03-22,작전,승차,12510
1,2022-03-23,작전,승차,12435
1,2022-03-24,작전,승차,12448
1,2022-03-25,작전,승차,12749
1,2022-03-26,작전,승차,8586
1,2022-03-27,작전,승차,6405
1,2022-03-28,작전,승차,12804
1,2022-03-29,작전,승차,13010
1,2022-03-30,작전,승차,12703
1,2022-03-31,작전,승차,12763
1,2022-04-01,작전,승차,13434
1,2022-04-02,작전,승차,9727
1,2022-04-03,작전,승차,6825
1,2022-04-04,작전,승차,13184
1,2022-04-05,작전,승차,13452
1,2022-04-06,작전,승차,13566
1,2022-04-07,작전,승차,13441
1,2022-04-08,작전,승차,14061
1,2022-04-09,작전,승차,10605
1,2022-04-10,작전,승차,7428
1,2022-04-11,작전,승차,13640
1,2022-04-12,작전,승차,13641
1,2022-04-13,작전,승차,13541
1,2022-04-14,작전,승차,13508
1,2022-04-15,작전,승차,14314
1,2022-04-16,작전,승차,10460
1,2022-04-17,작전,승차,7254
1,2022-04-18,작전,승차,13800
1,2022-04-19,작전,승차,14227
1,2022-04-20,작전,승차,14297
1,2022-04-21,작전,승차,14209
1,2022-04-22,작전,승차,14083
1,2022-04-23,작전,승차,10429
1,2022-04-24,작전,승차,7052
1,2022-04-25,작전,승차,14169
1,2022-04-26,작전,승차,14102
1,2022-04-27,작전,승차,14268
1,2022-04-28,작전,승차,14393
1,2022-04-29,작전,승차,14723
1,2022-04-30,작전,승차,11089
1,2022-05-01,작전,승차,7605
1,2022-05-02,작전,승차,14633
1,2022-05-03,작전,승차,14781
1,2022-05-04,작전,승차,16059
1,2022-05-05,작전,승차,8839
1,2022-05-06,작전,승차,14339
1,2022-05-07,작전,승차,10161
1,2022-05-08,작전,승차,7186
1,2022-05-09,작전,승차,15031
1,2022-05-10,작전,승차,14833
1,2022-05-11,작전,승차,15088
1,2022-05-12,작전,승차,14780
1,2022-05-13,작전,승차,15443
1,2022-05-14,작전,승차,11756
1,2022-05-15,작전,승차,8038
1,2022-05-16,작전,승차,14961
1,2022-05-17,작전,승차,14973
1,2022-05-18,작전,승차,14779
1,2022-05-19,작전,승차,15129
1,2022-05-20,작전,승차,15531
1,2022-05-21,작전,승차,11651
1,2022-05-22,작전,승차,8024
1,2022-05-23,작전,승차,14737
1,2022-05-24,작전,승차,15247
1,2022-05-25,작전,승차,15454
1,2022-05-26,작전,승차,15257
1,2022-05-27,작전,승차,15605
1,2022-05-28,작전,승차,11383
1,2022-05-29,작전,승차,7687
1,2022-05-30,작전,승차,14846
1,2022-05-31,작전,승차,15334
1,2022-06-01,작전,승차,8750
1,2022-06-02,작전,승차,14618
1,2022-06-03,작전,승차,14844
1,2022-06-04,작전,승차,10740
1,2022-06-05,작전,승차,7314
1,2022-06-06,작전,승차,7042
1,2022-06-07,작전,승차,14599
1,2022-06-08,작전,승차,14852
1,2022-06-09,작전,승차,14561
1,2022-06-10,작전,승차,15048
1,2022-06-11,작전,승차,11384
1,2022-06-12,작전,승차,7438
1,2022-06-13,작전,승차,14414
1,2022-06-14,작전,승차,14626
1,2022-06-15,작전,승차,14187
1,2022-06-16,작전,승차,14780
1,2022-06-17,작전,승차,15198
1,2022-06-18,작전,승차,11039
1,2022-06-19,작전,승차,7351
1,2022-06-20,작전,승차,14525
1,2022-06-21,작전,승차,14932
1,2022-06-22,작전,승차,14732
1,2022-06-23,작전,승차,13115
1,2022-06-24,작전,승차,14863
1,2022-06-25,작전,승차,11270
1,2022-06-26,작전,승차,7322
1,2022-06-27,작전,승차,13677
1,2022-06-28,작전,승차,13677
1,2022-06-29,작전,승차,13551
1,2022-06-30,작전,승차,12795
1,2022-01-01,갈산,승차,2482
1,2022-01-02,갈산,승차,2739
1,2022-01-03,갈산,승차,8265
1,2022-01-04,갈산,승차,8487
1,2022-01-05,갈산,승차,8567
1,2022-01-06,갈산,승차,8668
1,2022-01-07,갈산,승차,8777
1,2022-01-08,갈산,승차,4029
1,2022-01-09,갈산,승차,2812
1,2022-01-10,갈산,승차,8757
1,2022-01-11,갈산,승차,8857
1,2022-01-12,갈산,승차,8694
1,2022-01-13,갈산,승차,8674
1,2022-01-14,갈산,승차,8748
1,2022-01-15,갈산,승차,4268
1,2022-01-16,갈산,승차,2762
1,2022-01-17,갈산,승차,8932
1,2022-01-18,갈산,승차,8756
1,2022-01-19,갈산,승차,9085
1,2022-01-20,갈산,승차,8866
1,2022-01-21,갈산,승차,8848
1,2022-01-22,갈산,승차,4427
1,2022-01-23,갈산,승차,2941
1,2022-01-24,갈산,승차,8497
1,2022-01-25,갈산,승차,8887
1,2022-01-26,갈산,승차,8805
1,2022-01-27,갈산,승차,8517
1,2022-01-28,갈산,승차,8243
1,2022-01-29,갈산,승차,3580
1,2022-01-30,갈산,승차,2513
1,2022-01-31,갈산,승차,2017
1,2022-02-01,갈산,승차,1996
1,2022-02-02,갈산,승차,2299
1,2022-02-03,갈산,승차,7593
1,2022-02-04,갈산,승차,8065
1,2022-02-05,갈산,승차,3819
1,2022-02-06,갈산,승차,2547
1,2022-02-07,갈산,승차,8357
1,2022-02-08,갈산,승차,8534
1,2022-02-09,갈산,승차,8561
1,2022-02-10,갈산,승차,8538
1,2022-02-11,갈산,승차,8458
1,2022-02-12,갈산,승차,4115
1,2022-02-13,갈산,승차,2712
1,2022-02-14,갈산,승차,8356
1,2022-02-15,갈산,승차,8332
1,2022-02-16,갈산,승차,8169
1,2022-02-17,갈산,승차,8105
1,2022-02-18,갈산,승차,8389
1,2022-02-19,갈산,승차,4126
1,2022-02-20,갈산,승차,2612
1,2022-02-21,갈산,승차,8124
1,2022-02-22,갈산,승차,8241
1,2022-02-23,갈산,승차,8116
1,2022-02-24,갈산,승차,8141
1,2022-02-25,갈산,승차,8226
1,2022-02-26,갈산,승차,3875
1,2022-02-27,갈산,승차,2645
1,2022-02-28,갈산,승차,7704
1,2022-03-01,갈산,승차,3272
1,2022-03-02,갈산,승차,8442
1,2022-03-03,갈산,승차,8570
1,2022-03-04,갈산,승차,8405
1,2022-03-05,갈산,승차,3877
1,2022-03-06,갈산,승차,2501
1,2022-03-07,갈산,승차,8388
1,2022-03-08,갈산,승차,8603
